"75030DO004_201617 Value of Agricultural Commodities Produced, Australia–2016-17",,,,,,,
Released at 11:30 am (Canberra time) 21 May 2018,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2016-17",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
3,Queensland,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",27468939.2,^,24722045.28,^
3,Queensland,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",12086332.63,^,10877699.37,^
3,Queensland,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",15382606.57,^,13844345.92,^
3,Queensland,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",41469526.12,^,41409257.56,^
3,Queensland,4309359,Fruit and nuts (excluding grapes) - Total,1457862003,,1279589694,
3,Queensland,4201458,Fruit and nuts - Citrus fruit - Mandarins,141660153.1,^,117480804.4,^
3,Queensland,4200758,Fruit and nuts - Citrus fruit - Oranges,4745793.97,^,3867967.78,^
3,Queensland,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,64372246.88,^,56471372.68,^
3,Queensland,4202258,Fruit and nuts - Pome fruit - Apples,77397100.87,,64949883.99,
3,Queensland,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),616446.41,*,570377.53,*
3,Queensland,4203958,Fruit and nuts - Stone fruit - Apricots,97131.33,^,84504.28,^
3,Queensland,4204358,Fruit and nuts - Stone fruit - Cherries,36680.59,*,31931.55,*
3,Queensland,4205558,Fruit and nuts - Stone fruit - Nectarines,1761807.32,^,1457047.25,^
3,Queensland,4206258,Fruit and nuts - Stone fruit - Peaches,2134562.49,^,1871545.06,^
3,Queensland,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,4157057.78,,3781441.78,
3,Queensland,4204158,Fruit and nuts - Orchard fruit - Avocados,158215684,,134750140.9,
3,Queensland,4205358,Fruit and nuts - Orchard fruit - Mangoes,73252503.04,,61243494.95,
3,Queensland,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,21769109.43,^,20131102.7,^
3,Queensland,4302258,Fruit and nuts - Other fruit - Strawberries,121274679.7,,103798024.6,
3,Queensland,4304658,Fruit and nuts - Other fruit - Bananas,525765419.5,,467859757.7,
3,Queensland,4306058,Fruit and nuts - Other fruit - Pineapples,61232685.38,,46644758.87,
3,Queensland,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,58797791.34,*,56886503.34,*
3,Queensland,4209058,Fruit and nuts - Nuts - Macadamias,139418986.4,,136611582.7,
3,Queensland,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,1156163.9,,1097452.08,
3,Queensland,5110058,Fruit and nuts - Grapes - Total,33346435.62,,29865072.52,
3,Queensland,5109958,Fruit and nuts - Grapes - Wine production,901267.13,,901267.13,
3,Queensland,4800558,Fruit and nuts - Grapes - All other uses,32445168.49,,28963805.39,
3,Queensland,3630059,Vegetables for human consumption - Total,1265801769,,1034222204,
3,Queensland,3601358,Vegetables for human consumption - Beans (including french and runner),124488418.9,,108619951.3,
3,Queensland,3601758,Vegetables for human consumption - Broccoli,42899451.63,,36011060.71,
3,Queensland,3601858,Vegetables for human consumption - Brussels sprouts,1763446.7,*,1594161.03,*
3,Queensland,3601958,Vegetables for human consumption - Cabbages,32634362.18,,24300087.49,
3,Queensland,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
3,Queensland,3602458,Vegetables for human consumption - Carrots,47852771.72,,34518743.81,
3,Queensland,3602758,Vegetables for human consumption - Cauliflowers,15471932.15,,11955957.67,
3,Queensland,3610658,Vegetables for human consumption - Lettuces - Total,87533695.74,,71130077.54,
3,Queensland,3614058,Vegetables for human consumption - Melons,67402518.74,,57500734.2,
3,Queensland,3605858,Vegetables for human consumption - Mushrooms,np,,np,
3,Queensland,3611558,Vegetables for human consumption - Onions,33449361.62,,29293759.49,
3,Queensland,3606758,Vegetables for human consumption - Peas - Green - Fresh market,3418029.55,*,2991526.82,*
3,Queensland,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,41323051.3,,37609348.46,
3,Queensland,3607158,Vegetables for human consumption - Pumpkins,39036197.84,,26731639.16,
3,Queensland,3611758,Vegetables for human consumption - Sweet corn,122959440.6,,79784120.72,
3,Queensland,3608458,Vegetables for human consumption - Tomatoes - Processing,np,,np,
3,Queensland,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),179448117.8,,150988881.5,
3,Queensland,3630016,Vegetables for human consumption - All other vegetables n.e.c.,np,,np,
3,Queensland,9017959,Livestock products - Total,561781789.6,,525844898.7,
3,Queensland,9200159,Livestock Products - Wool,76491101.76,,73260115.22,
3,Queensland,9200258,Livestock products - Milk,250926050.6,,250926050.6,
3,Queensland,9200348,Livestock products - Eggs,234364637.2,^,201658732.9,^
3,Queensland,9015959,Livestock slaughtered and other disposals - Total,6730513499,,6221269097,
3,Queensland,9100258,Livestock slaughtered and other disposals - Sheep and lambs,9144935.84,,8251382.65,
3,Queensland,9100158,Livestock slaughtered and other disposals - Cattle and calves,5731240046,,5245518849,
3,Queensland,9100358,Livestock slaughtered and other disposals - Pigs,293061756.3,,282671207.6,
3,Queensland,9100658,Livestock slaughtered and other disposals - Poultry,650602792.2,,641625781.4,
3,Queensland,9100916,Livestock slaughtered and other disposals - Other n.e.c.,46463968.44,^,43201875.6,^
301,Burnett Mary,9019959,Total agriculture,1449159163,,1322642629,
301,Burnett Mary,9013959,Total value of crops,903345554.1,,814595046.6,
301,Burnett Mary,1910758,Broadacre crops - Total,226983005.2,,222189381.7,
301,Burnett Mary,1500158,Broadacre crops - Cereal crops - Wheat for grain,3137123.5,**,2722301.77,**
301,Burnett Mary,1500858,Broadacre crops - Cereal crops - Oats for grain,43079.47,,38305.89,
301,Burnett Mary,1501758,Broadacre crops - Cereal crops - Barley for grain,3477435.37,*,3003494.4,*
301,Burnett Mary,1504158,Broadacre crops - Cereal crops - Sorghum for grain,1263152.19,*,1088897.77,*
301,Burnett Mary,1505358,Broadacre crops - Cereal crops - Maize for grain,3546500.03,*,3181614.41,*
301,Burnett Mary,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,457668.78,**,401102.91,**
301,Burnett Mary,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),1909897.83,*,1873445.13,*
301,Burnett Mary,1808158,Broadacre crops - Non-cereal crops - Peanuts in shell,10857180.04,^,10655447.19,^
301,Burnett Mary,1901916,Broadacre crops - Non-cereal crops - Other pulses,3524605.44,^,3401376.63,^
301,Burnett Mary,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2433514.75,*,2361117.15,*
301,Burnett Mary,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,195858830.4,,193035640,
301,Burnett Mary,1510458,Broadacre crops - All other crops n.e.c.,474017.36,*,426638.42,*
301,Burnett Mary,3307859,Hay - Total,11213857.51,^,11213857.51,^
301,Burnett Mary,1005158,Hay - Lucerne cut for hay,6287122.14,*,6287122.14,*
301,Burnett Mary,3308558,Hay - Other pasture cut for hay,2898450.88,*,2898450.88,*
301,Burnett Mary,3308058,Hay - Cereal cut for hay,653338.31,**,653338.31,**
301,Burnett Mary,3308158,Hay - Other crops cut for hay,1374946.18,*,1374946.18,*
301,Burnett Mary,1919559,"Nurseries, cut flowers or cultivated turf - Total",24620777.34,,22421076.76,
301,Burnett Mary,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",14968444.93,^,13471600.43,^
301,Burnett Mary,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",4761668.02,^,4285501.21,^
301,Burnett Mary,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",10206776.91,^,9186099.22,^
301,Burnett Mary,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",6989866.63,^,6290879.96,^
301,Burnett Mary,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",547362.24,*,492626.01,*
301,Burnett Mary,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",6442504.39,^,5798253.95,^
301,Burnett Mary,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",2662465.79,*,2658596.37,*
301,Burnett Mary,4309359,Fruit and nuts (excluding grapes) - Total,422307678.9,,372986925.5,
301,Burnett Mary,4201458,Fruit and nuts - Citrus fruit - Mandarins,140699560,^,116684170.7,^
301,Burnett Mary,4200758,Fruit and nuts - Citrus fruit - Oranges,4387305.87,^,3575788.97,^
301,Burnett Mary,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,26327819.42,^,23096414.59,^
301,Burnett Mary,4205558,Fruit and nuts - Stone fruit - Nectarines,341528.82,,282450.65,
301,Burnett Mary,4206258,Fruit and nuts - Stone fruit - Peaches,538567.43,,472206,
301,Burnett Mary,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,14334.27,,13039.08,
301,Burnett Mary,4204158,Fruit and nuts - Orchard fruit - Avocados,75928020.96,,64666860.23,
301,Burnett Mary,4205358,Fruit and nuts - Orchard fruit - Mangoes,10063479.3,,8413673.5,
301,Burnett Mary,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,2758768.09,*,2551185.84,*
301,Burnett Mary,4302258,Fruit and nuts - Other fruit - Strawberries,10048552.26,,8600475.2,
301,Burnett Mary,4304658,Fruit and nuts - Other fruit - Bananas,159812.43,*,142211.34,*
301,Burnett Mary,4306058,Fruit and nuts - Other fruit - Pineapples,15159254.03,,11547750.1,
301,Burnett Mary,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,14260265.11,^,13796719.24,^
301,Burnett Mary,4209058,Fruit and nuts - Nuts - Macadamias,120725413.5,,118294432,
301,Burnett Mary,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,894997.43,^,849548.05,^
301,Burnett Mary,5110058,Fruit and nuts - Grapes - Total,5135350.72,,4603640.64,
301,Burnett Mary,5109958,Fruit and nuts - Grapes - Wine production,179986.2,,179986.2,
301,Burnett Mary,4800558,Fruit and nuts - Grapes - All other uses,4955364.52,,4423654.44,
301,Burnett Mary,3630059,Vegetables for human consumption - Total,213084884.5,,181180164.6,
301,Burnett Mary,3601358,Vegetables for human consumption - Beans (including french and runner),14276952.4,^,12457077.44,^
301,Burnett Mary,3601758,Vegetables for human consumption - Broccoli,35653.15,^,29928.3,^
301,Burnett Mary,3601858,Vegetables for human consumption - Brussels sprouts,925479.22,*,836635.96,*
301,Burnett Mary,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
301,Burnett Mary,3602758,Vegetables for human consumption - Cauliflowers,68635.13,**,53037.9,**
301,Burnett Mary,3610658,Vegetables for human consumption - Lettuces - Total,4159221.2,,3379792.47,
301,Burnett Mary,3614058,Vegetables for human consumption - Melons,14356883.92,^,12247782.16,^
301,Burnett Mary,3605858,Vegetables for human consumption - Mushrooms,np,,np,
301,Burnett Mary,3606758,Vegetables for human consumption - Peas - Green - Fresh market,3120508.35,*,2731130.4,*
301,Burnett Mary,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,8140775.91,^,7409164.33,^
301,Burnett Mary,3607158,Vegetables for human consumption - Pumpkins,2001011.02,*,1370274.45,*
301,Burnett Mary,3611758,Vegetables for human consumption - Sweet corn,np,,np,
301,Burnett Mary,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),24072794.48,,20255014.98,
301,Burnett Mary,3630016,Vegetables for human consumption - All other vegetables n.e.c.,np,,np,
301,Burnett Mary,9017959,Livestock products - Total,63099047.27,^,62745839.98,^
301,Burnett Mary,9200159,Livestock Products - Wool,155467.09,*,148900.16,*
301,Burnett Mary,9200258,Livestock products - Milk,60459617.63,^,60459617.63,^
301,Burnett Mary,9200348,Livestock products - Eggs,2483962.54,^,2137322.19,^
301,Burnett Mary,9015959,Livestock slaughtered and other disposals - Total,482714561.5,,445301742.7,
301,Burnett Mary,9100258,Livestock slaughtered and other disposals - Sheep and lambs,14643.03,**,13212.26,**
301,Burnett Mary,9100158,Livestock slaughtered and other disposals - Cattle and calves,412669101.3,,377696875.7,
301,Burnett Mary,9100358,Livestock slaughtered and other disposals - Pigs,63511385.05,^,61259579.35,^
301,Burnett Mary,9100658,Livestock slaughtered and other disposals - Poultry,4792725.48,*,4726595.5,*
301,Burnett Mary,9100916,Livestock slaughtered and other disposals - Other n.e.c.,1726706.65,^,1605479.86,^
302,Cape York,9019959,Total agriculture,49357032.45,,45164241.42,
302,Cape York,9013959,Total value of crops,1201313.47,^,1088983.08,^
302,Cape York,1910758,Broadacre crops - Total,28018.67,*,25218.15,*
302,Cape York,1510458,Broadacre crops - All other crops n.e.c.,28018.67,*,25218.15,*
302,Cape York,3307859,Hay - Total,79626.52,^,79626.52,^
302,Cape York,3308558,Hay - Other pasture cut for hay,79626.52,^,79626.52,^
302,Cape York,4309359,Fruit and nuts (excluding grapes) - Total,753884.87,^,713553.95,^
302,Cape York,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,98609,,86506,
302,Cape York,4204158,Fruit and nuts - Orchard fruit - Avocados,50808.5,,43272.9,
302,Cape York,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,15323.29,*,14170.29,*
302,Cape York,4304658,Fruit and nuts - Other fruit - Bananas,5005.11,*,4453.87,*
302,Cape York,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,584138.97,^,565150.88,^
302,Cape York,3630059,Vegetables for human consumption - Total,339783.41,,270584.46,
302,Cape York,3614058,Vegetables for human consumption - Melons,120657.15,,102931.98,
302,Cape York,3607158,Vegetables for human consumption - Pumpkins,112614.07,,77117.11,
302,Cape York,3630016,Vegetables for human consumption - All other vegetables n.e.c.,106512.18,,90535.36,
302,Cape York,9017959,Livestock products - Total,22057.23,*,22040.17,*
302,Cape York,9200159,Livestock Products - Wool,403.95,*,386.89,*
302,Cape York,9200258,Livestock products - Milk,21653.28,*,21653.28,*
302,Cape York,9015959,Livestock slaughtered and other disposals - Total,48133661.74,,44053218.18,
302,Cape York,9100158,Livestock slaughtered and other disposals - Cattle and calves,48090581.22,,44012805.83,
302,Cape York,9100358,Livestock slaughtered and other disposals - Pigs,8192.47,*,7902,*
302,Cape York,9100658,Livestock slaughtered and other disposals - Poultry,1270.52,^,1252.99,^
302,Cape York,9100916,Livestock slaughtered and other disposals - Other n.e.c.,33617.54,^,31257.35,^
303,Condamine,9019959,Total agriculture,1502525751,,1391746020,
303,Condamine,9013959,Total value of crops,679290141.3,,626318658.6,
303,Condamine,1910758,Broadacre crops - Total,587629219.5,,548127113.1,
303,Condamine,1500158,Broadacre crops - Cereal crops - Wheat for grain,58348525.33,^,50633101.9,^
303,Condamine,1500858,Broadacre crops - Cereal crops - Oats for grain,1839301.63,^,1635490.81,^
303,Condamine,1501758,Broadacre crops - Cereal crops - Barley for grain,49067436.22,^,42380017.01,^
303,Condamine,1504158,Broadacre crops - Cereal crops - Sorghum for grain,82294112.27,,70941471.85,
303,Condamine,1505358,Broadacre crops - Cereal crops - Maize for grain,22036280.49,^,19769053.1,^
303,Condamine,1508858,Broadacre crops - Cereal crops - Triticale for grain,59957.8,**,49826.49,**
303,Condamine,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,6609790.72,**,5792849.4,**
303,Condamine,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),167734893.1,^,164533470.1,^
303,Condamine,1901916,Broadacre crops - Non-cereal crops - Other pulses,192812338.2,^,186071148.5,^
303,Condamine,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2513193.66,*,2438425.58,*
303,Condamine,1510458,Broadacre crops - All other crops n.e.c.,4313390,^,3882258.38,^
303,Condamine,3307859,Hay - Total,18120692.74,^,18120692.74,^
303,Condamine,1005158,Hay - Lucerne cut for hay,7092457.78,^,7092457.78,^
303,Condamine,3308558,Hay - Other pasture cut for hay,1628709.22,*,1628709.22,*
303,Condamine,3308058,Hay - Cereal cut for hay,5195975.18,^,5195975.18,^
303,Condamine,3308158,Hay - Other crops cut for hay,4203550.56,**,4203550.56,**
303,Condamine,1919559,"Nurseries, cut flowers or cultivated turf - Total",4068207.34,*,3706699.67,*
303,Condamine,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1498512.27,,1348661.04,
303,Condamine,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",726733.06,,654059.76,
303,Condamine,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",771779.2,,694601.28,
303,Condamine,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",np,,np,
303,Condamine,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",np,,np,
303,Condamine,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",np,,np,
303,Condamine,4309359,Fruit and nuts (excluding grapes) - Total,742505.85,,647229.26,
303,Condamine,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,580502.91,,509253.56,
303,Condamine,4204158,Fruit and nuts - Orchard fruit - Avocados,162002.94,,137975.7,
303,Condamine,3630059,Vegetables for human consumption - Total,68729515.89,,55716923.85,
303,Condamine,3601358,Vegetables for human consumption - Beans (including french and runner),2291192.11,^,1999135.17,^
303,Condamine,3601758,Vegetables for human consumption - Broccoli,5545349.11,^,4654929.05,^
303,Condamine,3601958,Vegetables for human consumption - Cabbages,1536713.08,*,1144262.05,*
303,Condamine,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
303,Condamine,3602458,Vegetables for human consumption - Carrots,3677861.36,**,2653036.58,**
303,Condamine,3602758,Vegetables for human consumption - Cauliflowers,3888761.06,^,3005045.66,^
303,Condamine,3610658,Vegetables for human consumption - Lettuces - Total,29288859.55,,23800192.98,
303,Condamine,3614058,Vegetables for human consumption - Melons,5550684.02,*,4735259.34,*
303,Condamine,3611558,Vegetables for human consumption - Onions,4433599.06,*,3882788.13,*
303,Condamine,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,617694.32,*,562182.13,*
303,Condamine,3607158,Vegetables for human consumption - Pumpkins,1020892.59,^,699098.12,^
303,Condamine,3611758,Vegetables for human consumption - Sweet corn,3306317,**,2145354.54,**
303,Condamine,3630016,Vegetables for human consumption - All other vegetables n.e.c.,np,,np,
303,Condamine,9017959,Livestock products - Total,264652143.5,^,237388543.4,^
303,Condamine,9200159,Livestock Products - Wool,1931215.74,*,1849641.13,*
303,Condamine,9200258,Livestock products - Milk,67939414.27,^,67939414.27,^
303,Condamine,9200348,Livestock products - Eggs,194781513.5,^,167599488,^
303,Condamine,9015959,Livestock slaughtered and other disposals - Total,558583466.5,,528038818,
303,Condamine,9100258,Livestock slaughtered and other disposals - Sheep and lambs,148632.09,*,134109.22,*
303,Condamine,9100158,Livestock slaughtered and other disposals - Cattle and calves,277342377.4,,253916127.8,
303,Condamine,9100358,Livestock slaughtered and other disposals - Pigs,142585258.5,^,137529876.8,^
303,Condamine,9100658,Livestock slaughtered and other disposals - Poultry,136071886.7,^,134194368.1,^
303,Condamine,9100916,Livestock slaughtered and other disposals - Other n.e.c.,2435311.84,*,2264336.06,*
304,Cooperative Management Area,9019959,Total agriculture,35644504.28,^,32194561.4,^
304,Cooperative Management Area,9013959,Total value of crops,8845361.62,**,7662108.35,**
304,Cooperative Management Area,1910758,Broadacre crops - Total,1179745.68,**,1118674.13,**
304,Cooperative Management Area,1504158,Broadacre crops - Cereal crops - Sorghum for grain,125747.17,**,108400.09,**
304,Cooperative Management Area,1901916,Broadacre crops - Non-cereal crops - Other pulses,903391.6,**,871806.82,**
304,Cooperative Management Area,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,41505.45,**,40270.66,**
304,Cooperative Management Area,1510458,Broadacre crops - All other crops n.e.c.,109101.46,**,98196.56,**
304,Cooperative Management Area,3307859,Hay - Total,26803.52,*,26803.52,*
304,Cooperative Management Area,3308558,Hay - Other pasture cut for hay,26803.52,*,26803.52,*
304,Cooperative Management Area,3630059,Vegetables for human consumption - Total,7638812.42,**,6516630.7,**
304,Cooperative Management Area,3614058,Vegetables for human consumption - Melons,7638812.42,**,6516630.7,**
304,Cooperative Management Area,9017959,Livestock products - Total,44445.31,**,44445.31,**
304,Cooperative Management Area,9200258,Livestock products - Milk,44445.31,**,44445.31,**
304,Cooperative Management Area,9015959,Livestock slaughtered and other disposals - Total,26754697.35,^,24488007.75,^
304,Cooperative Management Area,9100158,Livestock slaughtered and other disposals - Cattle and calves,26719110.23,^,24454397.09,^
304,Cooperative Management Area,9100358,Livestock slaughtered and other disposals - Pigs,13720.6,**,13234.13,**
304,Cooperative Management Area,9100658,Livestock slaughtered and other disposals - Poultry,800.97,**,789.92,**
304,Cooperative Management Area,9100916,Livestock slaughtered and other disposals - Other n.e.c.,21065.56,*,19586.61,*
305,Desert Channels,9019959,Total agriculture,704848811.9,,646287905.5,
305,Desert Channels,9013959,Total value of crops,1078326.53,**,1064803.64,**
305,Desert Channels,1910758,Broadacre crops - Total,107217.74,^,93694.85,^
305,Desert Channels,1500158,Broadacre crops - Cereal crops - Wheat for grain,29738.55,^,25806.22,^
305,Desert Channels,1500858,Broadacre crops - Cereal crops - Oats for grain,18112.96,^,16105.88,^
305,Desert Channels,1504158,Broadacre crops - Cereal crops - Sorghum for grain,43413.54,^,37424.55,^
305,Desert Channels,1510458,Broadacre crops - All other crops n.e.c.,15952.7,^,14358.19,^
305,Desert Channels,3307859,Hay - Total,971108.79,**,971108.79,**
305,Desert Channels,3308558,Hay - Other pasture cut for hay,812037.03,**,812037.03,**
305,Desert Channels,3308058,Hay - Cereal cut for hay,48615.87,^,48615.87,^
305,Desert Channels,3308158,Hay - Other crops cut for hay,110455.88,^,110455.88,^
305,Desert Channels,9017959,Livestock products - Total,25092710.37,,24032793.49,
305,Desert Channels,9200159,Livestock Products - Wool,25092710.37,,24032793.49,
305,Desert Channels,9015959,Livestock slaughtered and other disposals - Total,678677775,,621190308.4,
305,Desert Channels,9100258,Livestock slaughtered and other disposals - Sheep and lambs,2955439.25,,2666662.79,
305,Desert Channels,9100158,Livestock slaughtered and other disposals - Cattle and calves,671517668.3,,614614058,
305,Desert Channels,9100358,Livestock slaughtered and other disposals - Pigs,3322.16,^,3204.37,^
305,Desert Channels,9100658,Livestock slaughtered and other disposals - Poultry,27.71,^,27.32,^
305,Desert Channels,9100916,Livestock slaughtered and other disposals - Other n.e.c.,4201317.58,^,3906355.94,^
306,Fitzroy Basin,9019959,Total agriculture,1897581306,,1747530185,
306,Fitzroy Basin,9013959,Total value of crops,453186213.8,,423884345,
306,Fitzroy Basin,1910758,Broadacre crops - Total,377772345.4,,356770832.4,
306,Fitzroy Basin,1500158,Broadacre crops - Cereal crops - Wheat for grain,53142419.45,,46115399.22,
306,Fitzroy Basin,1500858,Broadacre crops - Cereal crops - Oats for grain,155278.32,*,138072.11,*
306,Fitzroy Basin,1501758,Broadacre crops - Cereal crops - Barley for grain,3520239.25,*,3040464.53,*
306,Fitzroy Basin,1504158,Broadacre crops - Cereal crops - Sorghum for grain,28602881.04,,24657055.34,
306,Fitzroy Basin,1505358,Broadacre crops - Cereal crops - Maize for grain,9891163.73,*,8873500.28,*
306,Fitzroy Basin,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,451764.35,^,395928.24,^
306,Fitzroy Basin,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),83599163.21,^,82003572.21,^
306,Fitzroy Basin,1808158,Broadacre crops - Non-cereal crops - Peanuts in shell,4465632.72,**,4382658.62,**
306,Fitzroy Basin,1901916,Broadacre crops - Non-cereal crops - Other pulses,189501393.1,,182875962,
306,Fitzroy Basin,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,631431.37,^,612646.14,^
306,Fitzroy Basin,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,2870195.93,*,2828823.74,*
306,Fitzroy Basin,1510458,Broadacre crops - All other crops n.e.c.,940782.95,*,846749.88,*
306,Fitzroy Basin,3307859,Hay - Total,np,,np,
306,Fitzroy Basin,1005158,Hay - Lucerne cut for hay,4306260.58,^,4306260.58,^
306,Fitzroy Basin,3308558,Hay - Other pasture cut for hay,np,,np,
306,Fitzroy Basin,3308058,Hay - Cereal cut for hay,5465394.43,*,5465394.43,*
306,Fitzroy Basin,3308158,Hay - Other crops cut for hay,np,,np,
306,Fitzroy Basin,1919559,"Nurseries, cut flowers or cultivated turf - Total",np,,np,
306,Fitzroy Basin,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",np,,np,
306,Fitzroy Basin,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",np,,np,
306,Fitzroy Basin,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",7494876.45,*,6745388.81,*
306,Fitzroy Basin,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",np,,np,
306,Fitzroy Basin,4309359,Fruit and nuts (excluding grapes) - Total,16829462.97,*,13231175.86,^
306,Fitzroy Basin,4201458,Fruit and nuts - Citrus fruit - Mandarins,753849.73,,625178.43,
306,Fitzroy Basin,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1116817.36,,979742.24,
306,Fitzroy Basin,4204158,Fruit and nuts - Orchard fruit - Avocados,92962.38,**,79174.79,**
306,Fitzroy Basin,4205358,Fruit and nuts - Orchard fruit - Mangoes,945021.99,**,790095.18,**
306,Fitzroy Basin,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,306384.23,*,283330.49,*
306,Fitzroy Basin,4302258,Fruit and nuts - Other fruit - Strawberries,15523.88,**,13286.76,**
306,Fitzroy Basin,4306058,Fruit and nuts - Other fruit - Pineapples,13134741.01,*,10005552.15,*
306,Fitzroy Basin,4209058,Fruit and nuts - Nuts - Macadamias,464162.4,^,454815.82,^
306,Fitzroy Basin,5110058,Fruit and nuts - Grapes - Total,17265453.5,,15452039.41,
306,Fitzroy Basin,5109958,Fruit and nuts - Grapes - Wine production,365025.7,,365025.7,
306,Fitzroy Basin,4800558,Fruit and nuts - Grapes - All other uses,16900427.81,,15087013.72,
306,Fitzroy Basin,3630059,Vegetables for human consumption - Total,np,,np,
306,Fitzroy Basin,3601358,Vegetables for human consumption - Beans (including french and runner),1416320.35,**,1235782.81,**
306,Fitzroy Basin,3601758,Vegetables for human consumption - Broccoli,5526.55,**,4639.15,**
306,Fitzroy Basin,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
306,Fitzroy Basin,3614058,Vegetables for human consumption - Melons,2856886.28,,2437194.66,
306,Fitzroy Basin,3607158,Vegetables for human consumption - Pumpkins,1235843.26,**,846294.41,**
306,Fitzroy Basin,3611758,Vegetables for human consumption - Sweet corn,np,,np,
306,Fitzroy Basin,3630016,Vegetables for human consumption - All other vegetables n.e.c.,np,,np,
306,Fitzroy Basin,9017959,Livestock products - Total,17858351.76,*,17406289.15,*
306,Fitzroy Basin,9200159,Livestock Products - Wool,78253.82,**,74948.38,**
306,Fitzroy Basin,9200258,Livestock products - Milk,14564384.67,*,14564384.67,*
306,Fitzroy Basin,9200348,Livestock products - Eggs,3215713.26,,2766956.1,
306,Fitzroy Basin,9015959,Livestock slaughtered and other disposals - Total,1426536740,,1306239551,
306,Fitzroy Basin,9100258,Livestock slaughtered and other disposals - Sheep and lambs,8489.46,**,7659.96,**
306,Fitzroy Basin,9100158,Livestock slaughtered and other disposals - Cattle and calves,1413557652,,1293821684,
